loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN000010,2,2022-08,2022-07,2,358,302596,620446.4503185942,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2022-08-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,1,data_entry_error
LN000010,3,2022-09,2022-07,3,357,302596,301416.33,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000010,4,2022-10,2022-07,4,356,302596,301023.11,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000010,5,2022-11,2022-07,5,355,302596,300629.88,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2022-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000010,6,2022-12,2022-07,6,354,302596,300236.66,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2022-12-15,SystemB,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000010,7,2023-01,2022-07,7,353,302596,299843.44,5.198,700-739,,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000010,8,2023-02,2022-07,8,352,302596,299450.21,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-02-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000010,9,2023-03,2022-07,9,351,302596,299056.99,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-03-15,SystemA,Stale,0.0,0.0,0.0,1.0,Current,0,none
LN000010,10,2023-04,2022-07,10,350,302596,298663.76,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-04-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000010,11,2023-05,2022-07,11,349,302596,298270.54,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-05-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000010,12,2023-06,2022-07,12,348,302596,297877.32,5.198,,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-06-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000010,13,2023-07,2022-07,13,347,302596,297484.09,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-07-15,SystemA,Stale,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000010,14,2023-08,2022-07,14,346,302596,297484.09,5.198,700-739,70-80,<20,MN,Purchase,Primary,Condo,ServicerC,Prepaid,0,0,1,0,None,2023-08-15,SystemB,Partial,,,,,,0,none
LN000011,1,2022-05,2022-05,1,359,442807,442263.79,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-05-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000011,2,2022-06,2022-05,2,358,442807,441720.57,4.907,740-779,,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-06-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000011,3,2022-07,2022-05,3,357,442807,441177.36,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-07-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000011,4,2022-08,2022-05,4,356,442807,440634.15,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-08-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000011,5,2022-09,2022-05,5,355,442807,440090.93,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000011,6,2022-10,2022-05,6,354,442807,,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,7,2022-11,2022-05,7,353,442807,439004.51,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-11-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000011,8,2022-12,2022-05,8,352,442807,438461.29,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-12-15,SystemB,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000011,9,2023-01,2022-05,9,351,442807,437918.08,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,10,2023-02,2022-05,10,350,442807,437374.87,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-02-15,SystemA,Stale,0.0,0.0,0.0,1.0,Current,0,none
LN000011,11,2023-03,2022-05,11,349,442807,436831.65,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemA,Stale,0.0,0.0,0.0,1.0,Current,0,none
LN000011,12,2023-04,2022-05,12,348,442807,436288.44,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,13,2023-05,2022-05,13,347,442807,435745.22,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,14,2023-06,2022-05,14,346,442807,435202.01,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,15,2023-07,2022-05,15,345,442807,434658.8,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,16,2023-08,2022-05,16,344,442807,434115.58,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000011,17,2023-09,2022-05,17,343,442807,433572.37,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-09-15,SystemA,Partial,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000011,18,2023-10,2022-05,18,342,442807,433572.37,4.907,740-779,80-90,20-30,FL,Purchase,Primary,Single_Family,ServicerD,Prepaid,0,0,1,0,None,2023-10-15,SystemA,Complete,,,,,,0,none
LN000012,1,2022-05,2022-05,1,359,125080,,5.908,620-659,60-70,30-40,MI,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2022-05-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000012,2,2022-06,2022-05,2,358,125080,124710.51,5.908,620-659,60-70,30-40,MI,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2022-06-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000012,3,2022-07,2022-05,3,357,125080,124525.77,5.908,620-659,60-70,30-40,MI,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2022-07-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000012,4,2022-08,2022-05,4,356,125080,124341.03,5.908,620-659,60-70,30-40,MI,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2022-08-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000012,5,2022-09,2022-05,5,355,125080,124156.28,5.908,620-659,60-70,30-40,MI,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000012,6,2022-10,2022-05,6,354,125080,124156.28,,620-659,60-70,30-40,MI,Refinance_Cashout,Primary,Condo,ServicerB,Prepaid,0,0,1,0,None,2022-10-15,SystemB,Stale,,,,,,0,none
LN000013,1,2022-01,2022-01,1,359,800000,798820.2,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,2,2022-02,2022-01,2,358,800000,797640.4,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-02-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,3,2022-03,2022-01,3,357,800000,796460.6,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,4,2022-04,2022-01,4,356,800000,795280.8,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-04-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000013,5,2022-05,2022-01,5,355,800000,794101.0,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-05-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,6,2022-06,2022-01,6,354,800000,792921.2,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-06-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,7,2022-07,2022-01,7,353,800000,791741.4,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-07-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,8,2022-08,2022-01,8,352,800000,790561.6,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-08-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN000013,9,2022-09,2022-01,9,351,800000,789381.8,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-09-15,SystemB,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000013,10,2022-10,2022-01,10,350,800000,788202.0,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000013,11,2022-11,2022-01,11,349,800000,787022.2,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2022-11-15,SystemB,Missing,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000013,12,2022-12,2022-01,12,348,800000,787022.2,5.899,700-739,90-95,<20,AZ,Refinance_Cashout,Primary,Single_Family,ServicerE,Prepaid,0,0,1,0,None,2022-12-15,SystemA,Complete,,,,,,0,none
LN000014,1,2023-02,2023-02,1,359,183630,183384.53,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,2,2023-03,2023-02,2,358,183630,183139.07,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,3,2023-04,2023-02,3,357,183630,182893.6,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,4,2023-05,2023-02,4,356,183630,182648.13,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,5,2023-06,2023-02,5,355,183630,182402.66,5.347,700-739,,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,6,2023-07,2023-02,6,354,183630,182157.2,5.347,,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-07-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,7,2023-08,2023-02,7,353,183630,181911.73,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,8,2023-09,2023-02,8,352,183630,181666.26,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-09-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,9,2023-10,2023-02,9,351,183630,181420.79,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000014,10,2023-11,2023-02,10,350,183630,181175.33,5.347,700-739,<60,,TN,Refinance_Cashout,Primary,Condo,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000014,11,2023-12,2023-02,11,349,183630,181175.33,5.347,700-739,<60,40-50,TN,Refinance_Cashout,Primary,Condo,ServicerA,Prepaid,0,0,1,0,None,2023-12-15,SystemA,Missing,,,,,,0,none
LN000015,1,2022-07,2022-07,1,359,109922,109791.47,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-07-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,2,2022-08,2022-07,2,358,109922,109660.94,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-08-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,3,2022-09,2022-07,3,357,109922,109530.4,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-09-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000015,4,2022-10,2022-07,4,356,109922,109399.87,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,5,2022-11,2022-07,5,355,109922,109269.34,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-11-15,SystemA,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN000015,6,2022-12,2022-07,6,354,109922,109138.81,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-12-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN000015,7,2023-01,2022-07,7,353,109922,109008.27,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-01-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN000015,8,2023-02,2022-07,8,352,109922,108877.74,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN000015,9,2023-03,2022-07,9,351,109922,108747.21,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-03-15,SystemB,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN000015,10,2023-04,2022-07,10,350,109922,108616.68,4.75,740-779,90-95,,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN000015,11,2023-05,2022-07,11,349,109922,108486.14,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,30DPD,30,0,0,0,None,2023-05-15,SystemB,Complete,1.0,1.0,0.0,0.0,60DPD,0,none
LN000015,12,2023-06,2022-07,12,348,109922,108355.61,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,60DPD,60,1,0,0,None,2023-06-15,SystemA,Complete,1.0,1.0,0.0,0.0,60DPD,0,none
LN000015,13,2023-07,2022-07,13,347,109922,108225.08,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,60DPD,60,0,0,0,None,2023-07-15,SystemB,Missing,1.0,1.0,0.0,0.0,30DPD,0,none
LN000015,14,2023-08,2022-07,14,346,109922,108094.55,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,30DPD,30,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,15,2023-09,2022-07,15,345,109922,107964.01,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-09-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,16,2023-10,2022-07,16,344,109922,107833.48,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-10-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000015,17,2023-11,2022-07,17,343,109922,107702.95,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,18,2023-12,2022-07,18,342,109922,107572.42,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000015,19,2024-01,2022-07,19,341,109922,107441.88,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-01-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000015,20,2024-02,2022-07,20,340,109922,107311.35,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-02-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN000015,21,2024-03,2022-07,21,339,109922,107180.82,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-03-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000015,22,2024-04,2022-07,22,338,109922,107050.29,4.75,740-779,90-95,<20,GA,Refinance_Cashout,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000016,1,2023-12,2023-12,1,359,143287,143126.23,4.488,,70-80,30-40,MI,Purchase,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2023-12-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000016,2,2024-01,2023-12,2,358,143287,142965.46,4.488,780+,70-80,30-40,MI,Purchase,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000016,3,2024-02,2023-12,3,357,143287,142804.7,4.488,780+,70-80,30-40,MI,Purchase,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2024-02-15,SystemA,Partial,0.0,1.0,0.0,0.0,Current,0,none
LN000016,4,2024-03,2023-12,4,356,143287,142643.93,4.488,780+,70-80,30-40,MI,Purchase,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN000016,5,2024-04,2023-12,5,355,143287,142483.16,4.488,780+,70-80,30-40,MI,Purchase,Primary,Single_Family,ServicerE,Current,0,0,0,0,None,2024-04-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN000017,1,2023-12,2023-12,1,359,381933,381456.92,4.986,740-779,90-95,40-50,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-12-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN000017,2,2024-01,2023-12,2,358,381933,380980.84,4.986,,90-95,40-50,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000017,3,2024-02,2023-12,3,357,381933,380504.76,4.986,740-779,90-95,40-50,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-02-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN000017,4,2024-03,2023-12,4,356,381933,380028.68,4.986,740-779,90-95,40-50,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-03-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000017,5,2024-04,2023-12,5,355,381933,379552.6,4.986,740-779,90-95,40-50,CA,Refinance_Cashout,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2024-04-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000018,1,2022-10,2022-10,1,359,181723,,5.017,780+,60-70,<20,GA,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000018,2,2022-11,2022-10,2,358,181723,181267.15,5.017,,60-70,<20,GA,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-11-15,SystemA,Stale,0.0,0.0,0.0,1.0,Current,0,none
LN000018,3,2022-12,2022-10,3,357,181723,181039.22,5.017,780+,60-70,<20,GA,Purchase,Primary,Townhouse,ServicerA,Current,0,0,0,0,None,2022-12-15,SystemB,Complete,0.0,0.0,0.0,1.0,Prepaid,0,none
LN000018,4,2023-01,2022-10,4,356,181723,181039.22,5.017,780+,60-70,<20,GA,Purchase,Primary,Townhouse,ServicerA,Prepaid,0,0,1,0,None,2023-01-15,SystemA,Complete,,,,,,0,none
LN000019,1,2022-05,2022-05,1,359,235340,235054.59,4.851,740-779,>95,30-40,PA,Purchase,Primary,Single_Family,ServicerB,Current,0,0,0,0,None,2022-05-15,SystemB,Stale,1.0,1.0,1.0,0.0,90DPD,0,none
LN000019,2,2022-06,2022-05,2,358,235340,234769.18,4.851,740-779,>95,30-40,PA,Purchase,Primary,Single_Family,ServicerB,90DPD,90,0,0,0,None,2022-06-15,SystemA,Partial,1.0,1.0,1.0,0.0,Default,0,none
LN000019,3,2022-07,2022-05,3,357,235340,234769.18,4.851,740-779,>95,30-40,PA,Purchase,Primary,Single_Family,ServicerB,Default,120,0,0,1,Low,2020-01-15,SystemA,Stale,,,,,,1,stale_record
LN000020,1,2023-11,2023-11,1,359,102416,102273.26,5.575,700-739,60-70,40-50,CO,Purchase,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN000020,2,2023-12,2023-11,2,358,102416,102130.52,5.575,700-739,60-70,40-50,CO,Purchase,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN000020,3,2024-01,2023-11,3,357,102416,101987.77,5.575,,60-70,40-50,CO,Purchase,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-01-15,SystemB,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN000020,4,2024-02,2023-11,4,356,102416,101845.03,5.575,700-739,60-70,40-50,CO,Purchase,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000020,5,2024-03,2023-11,5,355,102416,101702.29,5.575,700-739,60-70,40-50,CO,Purchase,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-03-15,SystemB,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000020,6,2024-04,2023-11,6,354,102416,101559.55,5.575,700-739,60-70,40-50,CO,Purchase,Primary,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,1,2022-10,2022-10,1,179,140368,140183.63,5.254,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,2,2022-11,2022-10,2,178,140368,139999.25,,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,3,2022-12,2022-10,3,177,140368,139814.88,5.254,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2022-12-15,SystemB,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN000021,4,2023-01,2022-10,4,176,140368,139630.51,5.254,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-01-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,5,2023-02,2022-10,5,175,140368,139446.13,5.254,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,6,2023-03,2022-10,6,174,140368,139261.76,5.254,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-03-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,7,2023-04,2022-10,7,173,140368,139077.39,,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN000021,8,2023-05,2022-10,8,172,140368,138893.01,5.254,700-739,80-90,>50,MA,Refinance_Cashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
