loan_id,month_index,current_balance,current_status,days_past_due,servicer_name,source_system,update_timestamp,is_conflict
LN000387,12,124278.37,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002127,11,185087.65,Current,0,ServicerD,SystemB,2024-06-15,0
LN001164,9,226507.08,Current,90,ServicerD,SystemB,2024-06-15,1
LN000218,4,332069.01,Current,0,ServicerB,SystemB,2024-06-15,0
LN000451,1,424421.26,Current,0,ServicerA,SystemB,2024-06-15,0
LN001793,6,128874.9,Current,0,ServicerD,SystemB,2024-06-15,0
LN000877,1,367743.73,Current,0,ServicerB,SystemB,2024-06-15,0
LN001182,18,307403.65,30DPD,0,ServicerD,SystemB,2024-06-15,1
LN002634,1,290659.18,Current,0,ServicerC,SystemB,2024-06-15,0
LN002451,5,146365.5,Current,90,ServicerD,SystemB,2024-06-15,1
LN000812,4,152079.4,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN002336,16,193929.83,Current,0,ServicerA,SystemB,2024-06-15,0
LN002433,3,227663.6,Current,0,ServicerD,SystemB,2024-06-15,0
LN001545,6,413427.78,Current,0,ServicerC,SystemB,2024-06-15,0
LN001080,26,110974.75129170204,Prepaid,0,ServicerC,SystemB,2024-06-15,1
LN001849,15,578540.35,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN000987,3,192127.04,Current,0,ServicerB,SystemB,2024-06-15,0
LN002150,3,213861.62,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN001733,13,198902.62,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN000292,6,164291.27554176512,Current,0,ServicerC,SystemB,2024-06-15,1
LN000936,2,337228.15373099066,Current,0,ServicerE,SystemB,2024-06-15,1
LN000936,8,317484.64,60DPD,0,ServicerE,SystemB,2024-06-15,1
LN001734,9,,Current,0,ServicerA,SystemB,2024-06-15,0
LN000528,2,197597.07,Current,0,ServicerA,SystemB,2024-06-15,0
LN002293,19,168065.9,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN000851,7,318730.42,Current,0,ServicerD,SystemB,2024-06-15,0
LN000353,13,219688.71,Current,30,ServicerE,SystemB,2024-06-15,1
LN000915,2,121530.66,Current,0,ServicerC,SystemB,2024-06-15,0
LN001106,12,336159.42,Current,0,ServicerC,SystemB,2024-06-15,0
LN002977,11,115281.68,Current,0,ServicerD,SystemB,2024-06-15,0
LN000622,9,179735.34,Current,0,ServicerB,SystemB,2024-06-15,0
LN000978,14,175378.76,Current,0,ServicerE,SystemB,2024-06-15,0
LN001715,12,243596.38,Current,0,ServicerA,SystemB,2024-06-15,0
LN000416,14,136659.89,Current,90,ServicerB,SystemB,2024-06-15,1
LN002233,7,113862.85,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002211,7,99290.0,Current,0,ServicerA,SystemB,2024-06-15,0
LN002329,21,231451.01,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN000168,7,99312.71,Current,0,ServicerC,SystemB,2024-06-15,0
LN001552,10,186859.99,Current,0,ServicerC,SystemB,2024-06-15,0
LN000727,5,177521.85,Current,0,ServicerB,SystemB,2024-06-15,0
LN000399,11,257952.21,Current,0,ServicerD,SystemB,2024-06-15,0
LN001475,4,246296.88,Current,0,ServicerD,SystemB,2024-06-15,0
LN000554,5,239655.76,Current,0,ServicerE,SystemB,2024-06-15,0
LN000095,5,246790.75,Current,0,ServicerE,SystemB,2024-06-15,0
LN001306,1,200408.42,Current,0,ServicerB,SystemB,2024-06-15,0
LN002862,7,437066.12,30DPD,0,ServicerE,SystemB,2024-06-15,1
LN000148,17,265304.48,Current,0,ServicerD,SystemB,2024-06-15,1
LN001963,11,176090.45,Current,0,ServicerA,SystemB,2024-06-15,0
LN000144,4,99540.41,Current,0,ServicerB,SystemB,2024-06-15,0
LN000950,10,78810.94,Current,0,ServicerA,SystemB,2024-06-15,0
LN002937,5,389860.22,Current,0,ServicerD,SystemB,2024-06-15,0
LN000178,1,126527.08,Current,0,ServicerC,SystemB,2024-06-15,0
LN002937,8,388426.35,Current,0,ServicerD,SystemB,2024-06-15,0
LN001392,7,394825.54,Current,0,ServicerE,SystemB,2024-06-15,0
LN001145,4,,Current,0,ServicerB,SystemB,2024-06-15,0
LN000484,5,511072.46,Current,0,ServicerC,SystemB,2024-06-15,0
LN000105,11,244042.37,Default,120,ServicerB,SystemB,2024-06-15,0
LN000327,3,197146.67,Current,0,ServicerA,SystemB,2024-06-15,0
LN002617,4,154455.23,Current,0,ServicerE,SystemB,2024-06-15,0
LN001927,1,90902.70911360445,Current,0,ServicerC,SystemB,2024-06-15,1
LN000730,17,91599.18,Current,0,ServicerB,SystemB,2024-06-15,0
LN000461,7,179196.21,Default,120,ServicerD,SystemB,2024-06-15,0
LN000001,19,126657.98,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002732,11,201273.05,Current,0,ServicerD,SystemB,2024-06-15,0
LN002599,6,262039.82,Current,0,ServicerB,SystemB,2024-06-15,0
LN001366,28,196383.5,Current,0,ServicerA,SystemB,2024-06-15,0
LN000571,6,269842.2295009303,30DPD,30,ServicerA,SystemB,2024-06-15,1
LN000605,1,142539.89,Current,0,ServicerA,SystemB,2024-06-15,0
LN001362,6,155564.29,Current,0,ServicerD,SystemB,2024-06-15,0
LN000087,25,325002.58,Current,0,ServicerC,SystemB,2024-06-15,0
LN000649,1,99371.55,Current,0,ServicerC,SystemB,2024-06-15,0
LN001173,9,283596.79,Current,0,ServicerA,SystemB,2024-06-15,0
LN000590,28,535012.67,Current,0,ServicerE,SystemB,2024-06-15,0
LN000835,9,100610.76,Current,0,ServicerE,SystemB,2024-06-15,0
LN001502,7,377892.43,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN001636,2,325014.15,Current,0,ServicerE,SystemB,2024-06-15,0
LN000882,8,374592.85988735774,Current,0,ServicerD,SystemB,2024-06-15,0
LN001667,9,220186.17,Current,0,ServicerA,SystemB,2024-06-15,0
LN002528,2,249239.14,Current,0,ServicerE,SystemB,2024-06-15,0
LN000011,13,435745.22,90DPD,0,ServicerD,SystemB,2024-06-15,1
LN000262,14,178613.75,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN002880,10,78502.67,Current,0,ServicerE,SystemB,2024-06-15,0
LN002266,4,290425.73,60DPD,60,ServicerB,SystemB,2024-06-15,0
LN002889,13,70077.15,Current,0,ServicerD,SystemB,2024-06-15,0
LN001750,7,266595.41,Current,0,ServicerE,SystemB,2024-06-15,0
LN000976,4,132638.2,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN001783,29,130850.87,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN000776,1,102585.15,30DPD,0,ServicerD,SystemB,2024-06-15,1
LN000563,4,122322.63,Current,0,ServicerB,SystemB,2024-06-15,0
LN002226,14,290876.54,Current,0,ServicerE,SystemB,2024-06-15,0
LN001813,8,111901.75,Current,0,ServicerA,SystemB,2024-06-15,0
LN002383,5,185893.27,Current,0,ServicerD,SystemB,2024-06-15,0
LN002733,1,265929.20925697096,Current,0,ServicerE,SystemB,2024-06-15,1
LN002109,20,217061.16,Current,0,ServicerE,SystemB,2024-06-15,0
LN002257,4,229372.15,30DPD,0,ServicerB,SystemB,2024-06-15,1
LN001364,14,138005.4,90DPD,0,ServicerD,SystemB,2024-06-15,1
LN001809,8,,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN001347,9,110734.45,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001038,7,208544.59,Current,0,ServicerD,SystemB,2024-06-15,0
LN001651,24,321063.15,90DPD,90,ServicerD,SystemB,2024-06-15,0
LN000219,23,245961.12,Current,0,ServicerB,SystemB,2024-06-15,0
LN002065,11,240739.32,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN001156,2,70544.52,Current,0,ServicerC,SystemB,2024-06-15,0
LN002477,11,279457.35,Current,30,ServicerA,SystemB,2024-06-15,1
LN001088,21,113882.12,Current,0,ServicerE,SystemB,2024-06-15,0
LN002818,7,169241.92,Current,0,ServicerE,SystemB,2024-06-15,0
LN002135,19,166987.35,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN002133,17,,Current,0,ServicerD,SystemB,2024-06-15,1
LN001263,7,236047.58411281704,Current,0,ServicerE,SystemB,2024-06-15,1
LN002402,13,175115.85,Current,0,ServicerB,SystemB,2024-06-15,0
LN000688,10,142996.74,Current,0,ServicerD,SystemB,2024-06-15,0
LN002070,5,177905.53,Current,0,ServicerD,SystemB,2024-06-15,0
LN001298,10,206623.72263344613,Current,0,ServicerE,SystemB,2024-06-15,1
LN001366,16,199512.72,Current,0,ServicerA,SystemB,2024-06-15,0
LN001042,14,101539.47,Current,0,ServicerA,SystemB,2024-06-15,0
LN001233,2,330841.9,Current,0,ServicerC,SystemB,2024-06-15,1
LN000439,7,204622.12,Current,0,ServicerC,SystemB,2024-06-15,0
LN002322,2,423468.03,Current,0,ServicerD,SystemB,2024-06-15,0
LN001736,4,320449.96,Current,0,ServicerE,SystemB,2024-06-15,0
LN002436,6,212611.81,Current,0,ServicerC,SystemB,2024-06-15,0
LN002458,4,259411.29,30DPD,120,ServicerE,SystemB,2024-06-15,1
LN000034,12,293294.7,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN001556,1,229615.77,Current,0,ServicerD,SystemB,2024-06-15,0
LN001076,23,160043.69,Current,0,ServicerE,SystemB,2024-06-15,0
LN001354,1,397392.34,Current,0,ServicerE,SystemB,2024-06-15,0
LN001258,17,226540.57,60DPD,60,ServicerB,SystemB,2024-06-15,0
LN002030,15,335211.98,Current,0,ServicerD,SystemB,2024-06-15,0
LN000590,11,546872.19,60DPD,0,ServicerE,SystemB,2024-06-15,1
LN000430,2,,Current,0,ServicerE,SystemB,2024-06-15,0
LN002141,4,,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000685,5,72241.16610856012,Current,0,ServicerD,SystemB,2024-06-15,1
LN000328,25,238493.29,Current,0,ServicerB,SystemB,2024-06-15,0
LN002542,1,109670.30759705344,Current,0,ServicerA,SystemB,2024-06-15,1
LN002071,1,246316.41,Current,0,ServicerB,SystemB,2024-06-15,0
LN001368,6,120271.62,Current,0,ServicerC,SystemB,2024-06-15,0
LN000077,2,256053.91,Current,0,ServicerD,SystemB,2024-06-15,0
LN002098,4,201492.89,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000496,1,269113.24,Current,0,ServicerD,SystemB,2024-06-15,0
LN000681,14,210582.14,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN001343,16,317317.3,Current,0,ServicerC,SystemB,2024-06-15,0
LN000560,3,231849.87,Current,0,ServicerD,SystemB,2024-06-15,0
LN001983,20,200243.42,60DPD,60,ServicerE,SystemB,2024-06-15,0
LN001072,6,,Current,0,ServicerE,SystemB,2024-06-15,0
LN002349,5,157418.11,Current,0,ServicerB,SystemB,2024-06-15,0
LN001597,1,244694.78,Current,0,ServicerA,SystemB,2024-06-15,0
LN002721,17,107177.41,Current,0,ServicerE,SystemB,2024-06-15,0
LN001420,8,169407.94,Current,0,ServicerE,SystemB,2024-06-15,0
LN002690,18,381009.51,Current,0,ServicerC,SystemB,2024-06-15,0
LN001379,7,297515.06,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN001115,9,214056.3,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN001634,12,364180.51,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN002483,17,396020.32,Current,0,ServicerB,SystemB,2024-06-15,0
LN001501,5,458705.64,Current,0,ServicerA,SystemB,2024-06-15,0
LN001503,7,219824.72,Current,0,ServicerA,SystemB,2024-06-15,0
LN002676,16,180327.85,Current,90,ServicerC,SystemB,2024-06-15,1
LN001358,2,,Current,0,ServicerB,SystemB,2024-06-15,0
LN002715,8,115115.41,Current,60,ServicerD,SystemB,2024-06-15,1
LN001849,16,578540.35,Default,120,ServicerE,SystemB,2024-06-15,0
LN000026,12,186285.37,Current,0,ServicerB,SystemB,2024-06-15,0
LN000077,14,252261.38,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN000779,25,303975.44,Current,60,ServicerB,SystemB,2024-06-15,1
LN000875,8,215545.73,Current,0,ServicerA,SystemB,2024-06-15,0
LN000966,4,133569.51,Current,0,ServicerB,SystemB,2024-06-15,0
LN001410,12,122648.55,Current,0,ServicerA,SystemB,2024-06-15,0
LN002256,6,335939.67,Current,0,ServicerD,SystemB,2024-06-15,0
LN000052,3,351210.55,Current,0,ServicerE,SystemB,2024-06-15,0
LN001372,2,179053.86,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN000178,11,124707.85,90DPD,90,ServicerC,SystemB,2024-06-15,0
LN002370,4,220122.63,30DPD,0,ServicerB,SystemB,2024-06-15,1
LN000696,13,187898.17,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN002575,7,329348.38,Current,0,ServicerD,SystemB,2024-06-15,0
LN001655,6,120735.29,Current,0,ServicerD,SystemB,2024-06-15,0
LN000936,9,317123.09,Current,0,ServicerE,SystemB,2024-06-15,0
LN001162,5,202730.8,Current,0,ServicerD,SystemB,2024-06-15,0
LN001460,17,159909.08,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN002634,6,288360.07,Current,0,ServicerC,SystemB,2024-06-15,0
LN002697,5,155454.35,Current,0,ServicerD,SystemB,2024-06-15,0
LN000019,1,235054.59,Current,0,ServicerB,SystemB,2024-06-15,0
LN002292,12,303148.65,Current,0,ServicerB,SystemB,2024-06-15,0
LN001557,20,,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN002452,5,76468.78,Current,0,ServicerA,SystemB,2024-06-15,0
LN002057,5,589023.44,Current,0,ServicerD,SystemB,2024-06-15,0
LN002085,6,120206.46,Current,0,ServicerB,SystemB,2024-06-15,0
LN001144,13,406626.76,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002982,7,283346.04,Current,0,ServicerC,SystemB,2024-06-15,0
LN001584,2,243240.8,Current,0,ServicerE,SystemB,2024-06-15,0
LN002895,1,60109.79345938557,Current,0,ServicerB,SystemB,2024-06-15,1
LN002957,13,159100.07,Current,0,ServicerD,SystemB,2024-06-15,0
LN001301,3,73218.66,Current,0,ServicerD,SystemB,2024-06-15,0
LN000719,15,169942.69,Current,0,ServicerE,SystemB,2024-06-15,0
LN002056,12,398304.96,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN001045,4,235542.48,Current,0,ServicerE,SystemB,2024-06-15,0
LN001767,16,160793.84,Current,0,ServicerA,SystemB,2024-06-15,0
LN002706,6,132528.66,Current,0,ServicerD,SystemB,2024-06-15,0
LN000011,10,437374.87,Current,30,ServicerD,SystemB,2024-06-15,1
LN000255,4,198185.28,Current,0,ServicerE,SystemB,2024-06-15,0
LN000498,5,123688.98,Current,0,ServicerB,SystemB,2024-06-15,0
LN000661,11,134057.54,Current,0,ServicerE,SystemB,2024-06-15,0
LN000753,6,150587.29,Current,0,ServicerD,SystemB,2024-06-15,0
LN001434,8,313921.17,Current,0,ServicerD,SystemB,2024-06-15,0
LN002605,5,605104.16,Current,0,ServicerA,SystemB,2024-06-15,0
LN002646,5,296877.234051375,Current,0,ServicerD,SystemB,2024-06-15,1
LN002876,20,234463.92,Current,0,ServicerB,SystemB,2024-06-15,0
LN002243,2,171044.46855864863,Current,0,ServicerD,SystemB,2024-06-15,1
LN000753,12,144880.47641564131,Current,0,ServicerD,SystemB,2024-06-15,1
LN001257,4,160191.69,60DPD,60,ServicerB,SystemB,2024-06-15,0
LN002840,6,303270.17,Current,0,ServicerC,SystemB,2024-06-15,0
LN002602,6,84835.82,90DPD,90,ServicerA,SystemB,2024-06-15,0
LN002524,2,360796.04,Current,0,ServicerE,SystemB,2024-06-15,0
LN001463,17,204870.69,Current,90,ServicerB,SystemB,2024-06-15,1
LN001514,10,121872.67,Current,0,ServicerB,SystemB,2024-06-15,0
LN002484,6,339324.74,Current,0,ServicerC,SystemB,2024-06-15,0
LN001392,1,398351.36,Current,0,ServicerE,SystemB,2024-06-15,0
LN001926,6,87594.59,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002420,8,245873.92,60DPD,0,ServicerE,SystemB,2024-06-15,1
LN000380,12,218655.21,Current,0,ServicerC,SystemB,2024-06-15,0
LN001699,10,276177.24,Current,0,ServicerB,SystemB,2024-06-15,0
LN001400,5,210794.4,Current,0,ServicerE,SystemB,2024-06-15,0
LN001513,30,488601.48,Current,60,ServicerD,SystemB,2024-06-15,1
LN001312,8,152049.88,Current,0,ServicerA,SystemB,2024-06-15,0
LN001581,6,86679.39,Current,0,ServicerB,SystemB,2024-06-15,0
LN002149,2,168694.81,Current,0,ServicerD,SystemB,2024-06-15,0
LN000480,5,152116.12,Current,0,ServicerE,SystemB,2024-06-15,0
LN001530,2,299606.68,Current,0,ServicerE,SystemB,2024-06-15,0
LN000594,2,538230.53,Current,0,ServicerA,SystemB,2024-06-15,0
LN001766,18,101741.73,Current,0,ServicerA,SystemB,2024-06-15,0
LN002374,7,167932.41,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000408,8,172791.45,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN002769,4,156664.39,Current,60,ServicerD,SystemB,2024-06-15,0
LN000673,10,97187.57,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN001368,20,117720.41,90DPD,0,ServicerC,SystemB,2024-06-15,1
LN002140,7,199847.91,Current,0,ServicerE,SystemB,2024-06-15,0
LN000991,4,182186.49,Current,0,ServicerC,SystemB,2024-06-15,0
LN000702,1,113241.7,Current,0,ServicerC,SystemB,2024-06-15,0
LN002185,16,682737.36,Prepaid,90,ServicerD,SystemB,2024-06-15,1
LN002497,22,122462.05,Current,0,ServicerB,SystemB,2024-06-15,0
LN001121,9,101818.59,Current,0,ServicerA,SystemB,2024-06-15,0
LN000199,4,80026.9,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN002198,7,170675.25,Current,90,ServicerE,SystemB,2024-06-15,1
LN000338,4,285391.6,Current,0,ServicerB,SystemB,2024-06-15,0
LN001045,6,263218.23984375136,Current,0,ServicerE,SystemB,2024-06-15,1
LN000520,12,190004.08,Default,120,ServicerD,SystemB,2024-06-15,0
LN001137,21,200371.55,Current,0,ServicerE,SystemB,2024-06-15,0
LN001017,9,185345.97,Current,0,ServicerA,SystemB,2024-06-15,0
LN001249,15,237465.22,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN001677,1,191734.32,Current,0,ServicerA,SystemB,2024-06-15,0
LN002169,5,351805.57,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN001828,3,141232.4,Current,0,ServicerB,SystemB,2024-06-15,0
LN001766,21,101366.02,Current,0,ServicerA,SystemB,2024-06-15,1
LN002127,27,180624.59,Current,0,ServicerD,SystemB,2024-06-15,0
LN002688,5,499797.8898732207,Current,0,ServicerD,SystemB,2024-06-15,1
LN001716,18,223170.27,Current,0,ServicerD,SystemB,2024-06-15,0
LN001606,9,102744.14,Current,0,ServicerB,SystemB,2024-06-15,0
LN001869,9,496573.85,Current,0,ServicerB,SystemB,2024-06-15,0
LN001569,5,448515.61,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN002975,12,291002.47,Current,0,ServicerB,SystemB,2024-06-15,0
LN002880,14,78132.94,Current,0,ServicerE,SystemB,2024-06-15,0
LN002928,12,167189.17,Current,0,ServicerB,SystemB,2024-06-15,0
LN000390,16,,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000764,13,193310.03,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN001699,6,277345.54,30DPD,0,ServicerB,SystemB,2024-06-15,1
LN001849,9,582731.81,Current,0,ServicerE,SystemB,2024-06-15,0
LN002764,16,86739.35,Current,0,ServicerA,SystemB,2024-06-15,0
LN002661,2,314849.92,Current,0,ServicerC,SystemB,2024-06-15,0
LN002699,6,399896.71,Current,0,ServicerA,SystemB,2024-06-15,0
LN002247,11,150875.64,Default,120,ServicerE,SystemB,2024-06-15,0
LN002665,8,260030.77,Current,0,ServicerA,SystemB,2024-06-15,0
LN000975,12,186035.21,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000247,18,471783.3263057121,Current,0,ServicerB,SystemB,2024-06-15,0
LN002807,6,248025.47977583768,Current,0,ServicerB,SystemB,2024-06-15,1
LN001198,17,246069.02,Current,0,ServicerC,SystemB,2024-06-15,0
LN002437,7,199945.24,Current,0,ServicerB,SystemB,2024-06-15,0
LN002278,13,193666.94,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN002099,7,221925.09,Current,0,ServicerC,SystemB,2024-06-15,0
LN001723,2,338808.65,Current,0,ServicerE,SystemB,2024-06-15,0
LN000541,2,190285.68,60DPD,0,ServicerC,SystemB,2024-06-15,1
LN000560,19,225827.83,Current,0,ServicerD,SystemB,2024-06-15,0
LN001659,12,157541.52,Current,0,ServicerA,SystemB,2024-06-15,0
LN000982,15,162253.44,Current,0,ServicerD,SystemB,2024-06-15,0
LN001061,6,205833.45,Current,0,ServicerD,SystemB,2024-06-15,0
LN000721,23,,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN000879,3,245634.44,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000165,7,222501.79,Prepaid,30,ServicerC,SystemB,2024-06-15,1
LN002162,14,139619.34,Current,0,ServicerD,SystemB,2024-06-15,0
LN000978,2,177748.97,Current,0,ServicerE,SystemB,2024-06-15,0
LN000514,2,411947.61,Current,0,ServicerA,SystemB,2024-06-15,0
LN001392,4,396588.45,Current,0,ServicerE,SystemB,2024-06-15,0
LN001817,1,134702.31,Current,0,ServicerE,SystemB,2024-06-15,0
LN000182,4,402527.93,Current,0,ServicerC,SystemB,2024-06-15,0
LN001302,4,238447.53,Current,0,ServicerD,SystemB,2024-06-15,0
LN001487,2,110425.77,Current,0,ServicerB,SystemB,2024-06-15,0
LN001525,2,216721.79,Current,0,ServicerB,SystemB,2024-06-15,0
LN001206,9,127423.43,Current,0,ServicerE,SystemB,2024-06-15,0
LN001147,12,109293.9,Current,0,ServicerA,SystemB,2024-06-15,0
LN001571,7,126589.99,Current,0,ServicerD,SystemB,2024-06-15,0
LN002623,15,134817.98,60DPD,60,ServicerE,SystemB,2024-06-15,0
LN000895,6,130966.58,Current,0,ServicerD,SystemB,2024-06-15,0
LN000686,3,316122.85,Current,0,ServicerE,SystemB,2024-06-15,0
LN002778,5,268305.6,Current,0,ServicerC,SystemB,2024-06-15,0
LN002387,29,243250.79,30DPD,0,ServicerB,SystemB,2024-06-15,1
LN002809,2,135221.21,Current,0,ServicerA,SystemB,2024-06-15,0
LN002748,1,151937.37,Current,0,ServicerE,SystemB,2024-06-15,0
LN002426,11,193654.97,Current,0,ServicerB,SystemB,2024-06-15,0
LN001583,8,124799.72,90DPD,90,ServicerD,SystemB,2024-06-15,0
LN000550,2,150189.09,Current,0,ServicerD,SystemB,2024-06-15,0
LN001084,3,116727.11579611269,Current,0,ServicerA,SystemB,2024-06-15,1
LN000668,5,209705.13,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000774,1,,Current,0,ServicerE,SystemB,2024-06-15,0
LN002313,4,127722.87,Current,0,ServicerA,SystemB,2024-06-15,0
LN001094,1,408657.47,Current,0,ServicerD,SystemB,2024-06-15,0
LN002531,2,202016.59,Current,0,ServicerD,SystemB,2024-06-15,0
LN000441,2,262930.84,Current,0,ServicerA,SystemB,2024-06-15,0
LN002778,4,268601.08,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN001002,11,163795.54,Current,0,ServicerC,SystemB,2024-06-15,0
LN001507,17,97014.51,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN001622,16,,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN002301,11,204241.72,Current,30,ServicerD,SystemB,2024-06-15,1
LN001470,4,343054.86,Current,0,ServicerE,SystemB,2024-06-15,1
LN001786,2,267532.84,Current,0,ServicerA,SystemB,2024-06-15,0
LN001797,6,144472.12,Current,0,ServicerC,SystemB,2024-06-15,0
LN001969,4,172952.77,Current,0,ServicerB,SystemB,2024-06-15,0
LN000482,4,224622.28,Current,0,ServicerE,SystemB,2024-06-15,0
LN002987,7,394596.38,Current,0,ServicerB,SystemB,2024-06-15,0
LN001805,1,154808.92,Current,0,ServicerD,SystemB,2024-06-15,1
LN000426,2,217139.76,Current,0,ServicerB,SystemB,2024-06-15,0
LN002977,12,115133.28,Current,0,ServicerD,SystemB,2024-06-15,0
LN001301,4,73112.54,Current,0,ServicerD,SystemB,2024-06-15,0
LN000799,12,221474.55,Current,0,ServicerD,SystemB,2024-06-15,0
LN001542,10,142913.92,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000836,20,169288.09478449626,Current,0,ServicerC,SystemB,2024-06-15,1
LN002477,6,281121.74,Current,0,ServicerA,SystemB,2024-06-15,0
LN000187,3,,Current,0,ServicerB,SystemB,2024-06-15,0
LN002559,3,260370.41,Current,0,ServicerA,SystemB,2024-06-15,0
LN001735,4,-394540.44,Current,0,ServicerD,SystemB,2024-06-15,0
LN001483,3,200296.02342708007,Current,0,ServicerC,SystemB,2024-06-15,1
LN001346,9,100954.82,90DPD,90,ServicerD,SystemB,2024-06-15,0
LN000054,9,105500.05,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001937,16,223061.43,Current,0,ServicerB,SystemB,2024-06-15,1
LN000779,15,308046.06,Current,0,ServicerB,SystemB,2024-06-15,0
LN000949,4,192270.646874164,30DPD,30,ServicerA,SystemB,2024-06-15,1
LN000371,6,167306.32,60DPD,0,ServicerC,SystemB,2024-06-15,1
LN002737,1,446019.61,Current,0,ServicerE,SystemB,2024-06-15,0
LN001262,10,208261.96,Current,60,ServicerD,SystemB,2024-06-15,1
LN002342,5,225850.79,Current,0,ServicerB,SystemB,2024-06-15,0
LN001921,4,112253.36,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002965,16,750479.27,Current,0,ServicerD,SystemB,2024-06-15,0
LN002115,7,306824.7626616932,Current,0,ServicerE,SystemB,2024-06-15,1
LN002808,7,389666.13,Current,0,ServicerA,SystemB,2024-06-15,0
LN002664,12,85133.05,Current,0,ServicerB,SystemB,2024-06-15,0
LN000809,10,187662.06,Current,0,ServicerA,SystemB,2024-06-15,0
LN000302,9,326857.30285338924,Current,0,ServicerB,SystemB,2024-06-15,0
